Date,Hong Kong 8:30,Hong Kong 14:00,London 09:00,New York 9:30
2005-06-01,69.0,69.0,69.0,69.0
2005-05-31,69.0,69.0,69.0,69.0
2005-05-30,69.0,69.0,69.0,
2005-05-27,69.0,69.0,69.0,69.0
2005-05-26,69.0,69.0,69.0,69.0
2005-05-25,69.0,69.0,69.0,69.0
2005-05-24,69.0,69.0,69.0,69.0
2005-05-23,69.0,69.0,69.0,69.0
2005-05-20,67.0,67.0,67.0,69.0
2005-05-19,67.0,67.0,67.0,67.0
2005-05-18,67.0,67.0,67.0,67.0
2005-05-17,67.0,67.0,67.0,67.0
2005-05-16,,,67.0,67.0
2005-05-13,67.0,67.0,67.0,67.0
2005-05-12,67.0,67.0,67.0,67.0
2005-05-11,67.0,67.0,67.0,67.0
2005-05-10,67.0,67.0,67.0,67.0
2005-05-09,67.0,67.0,67.0,67.0
2005-05-06,67.0,67.0,67.0,67.0
2005-05-05,67.0,67.0,67.0,67.0
2005-05-04,67.0,67.0,67.0,67.0
2005-05-03,67.0,67.0,67.0,67.0
2005-05-02,,,,67.0
2005-04-29,64.0,64.0,67.0,67.0
2005-04-28,64.0,64.0,64.0,64.0
2005-04-27,64.0,64.0,64.0,64.0
2005-04-26,64.0,64.0,64.0,64.0
2005-04-25,64.0,64.0,64.0,64.0
2005-04-22,64.0,64.0,64.0,64.0
2005-04-21,64.0,64.0,64.0,64.0
2005-04-20,64.0,64.0,64.0,64.0
2005-04-19,64.0,64.0,64.0,64.0
2005-04-18,64.0,64.0,64.0,64.0
2005-04-15,64.0,64.0,64.0,64.0
2005-04-14,64.0,64.0,64.0,64.0
2005-04-13,64.0,64.0,64.0,64.0
2005-04-12,64.0,64.0,64.0,64.0
2005-04-11,61.0,61.0,64.0,64.0
2005-04-08,61.0,61.0,61.0,61.0
2005-04-07,61.0,61.0,61.0,61.0
2005-04-06,61.0,61.0,61.0,61.0
2005-04-05,,,61.0,61.0
2005-04-04,61.0,61.0,61.0,61.0
2005-04-01,61.0,61.0,61.0,61.0
2005-03-31,61.0,61.0,61.0,61.0
2005-03-30,61.0,61.0,61.0,61.0
2005-03-29,61.0,61.0,61.0,61.0
2005-03-28,,,,61.0
2005-03-24,61.0,61.0,61.0,61.0
2005-03-23,61.0,61.0,61.0,61.0
2005-03-22,61.0,61.0,61.0,61.0
2005-03-21,61.0,61.0,61.0,61.0
2005-03-18,61.0,61.0,61.0,61.0
2005-03-17,61.0,61.0,61.0,61.0
2005-03-16,61.0,61.0,61.0,61.0
2005-03-15,58.0,58.0,58.0,61.0
2005-03-14,58.0,58.0,58.0,58.0
2005-03-11,58.0,58.0,58.0,58.0
2005-03-10,58.0,58.0,58.0,58.0
2005-03-09,55.0,55.0,55.0,58.0
2005-03-08,55.0,55.0,55.0,55.0
2005-03-07,55.0,55.0,55.0,55.0
2005-03-04,55.0,55.0,55.0,55.0
2005-03-03,55.0,55.0,55.0,55.0
2005-03-02,55.0,55.0,55.0,55.0
2005-03-01,55.0,55.0,55.0,55.0
2005-02-28,55.0,55.0,55.0,55.0
2005-02-25,55.0,55.0,55.0,55.0
2005-02-24,55.0,55.0,55.0,55.0
2005-02-23,55.0,55.0,55.0,55.0
2005-02-22,55.0,55.0,55.0,55.0
2005-02-21,55.0,55.0,55.0,55.0
2005-02-18,55.0,55.0,55.0,55.0
2005-02-17,57.0,57.0,55.0,55.0
2005-02-16,57.0,57.0,57.0,57.0
2005-02-15,57.0,57.0,57.0,57.0
2005-02-14,57.0,57.0,57.0,57.0
2005-02-11,,,57.0,57.0
2005-02-10,,,57.0,57.0
2005-02-09,,,59.0,59.0
2005-02-08,59.0,59.0,59.0,59.0
2005-02-07,59.0,59.0,59.0,59.0
2005-02-04,59.0,59.0,59.0,59.0
2005-02-03,59.0,59.0,59.0,59.0
2005-02-02,62.0,62.0,62.0,62.0
2005-02-01,62.0,62.0,62.0,62.0
2005-01-31,62.0,62.0,62.0,62.0
2005-01-28,65.0,65.0,65.0,62.0
2005-01-27,65.0,65.0,65.0,65.0
2005-01-26,65.0,65.0,65.0,65.0
2005-01-25,65.0,65.0,65.0,65.0
2005-01-24,65.0,65.0,65.0,65.0
2005-01-21,65.0,65.0,65.0,65.0
2005-01-20,68.0,68.0,68.0,65.0
2005-01-19,68.0,68.0,68.0,68.0
2005-01-18,68.0,68.0,68.0,68.0
2005-01-17,68.0,68.0,68.0,68.0
2005-01-14,68.0,68.0,68.0,68.0
2005-01-13,68.0,68.0,68.0,68.0
2005-01-12,68.0,68.0,68.0,68.0
2005-01-11,68.0,68.0,68.0,68.0
2005-01-10,68.0,68.0,68.0,68.0
2005-01-07,68.0,68.0,68.0,68.0
2005-01-06,68.0,68.0,68.0,68.0
2005-01-05,68.0,68.0,68.0,68.0
2005-01-04,68.0,68.0,68.0,68.0
2005-01-03,68.0,68.0,68.0,68.0
2004-12-31,68.0,68.0,68.0,68.0
2004-12-30,68.0,68.0,68.0,68.0
2004-12-29,68.0,68.0,68.0,68.0
2004-12-28,68.0,68.0,68.0,68.0
2004-12-27,,,,68.0
2004-12-24,68.0,68.0,68.0,68.0
2004-12-23,68.0,68.0,68.0,68.0
2004-12-22,68.0,68.0,68.0,68.0
2004-12-21,68.0,68.0,68.0,68.0
2004-12-20,68.0,68.0,68.0,68.0
2004-12-17,68.0,68.0,68.0,68.0
2004-12-16,70.0,70.0,70.0,68.0
2004-12-15,73.0,73.0,70.0,70.0
2004-12-14,73.0,73.0,73.0,73.0
2004-12-13,73.0,73.0,73.0,73.0
2004-12-10,73.0,73.0,73.0,73.0
2004-12-09,73.0,73.0,73.0,73.0
2004-12-08,76.0,76.0,73.0,73.0
2004-12-07,76.0,76.0,76.0,76.0
2004-12-06,78.0,78.0,78.0,76.0
2004-12-03,78.0,78.0,78.0,78.0
2004-12-02,78.0,78.0,78.0,78.0
2004-12-01,78.0,78.0,78.0,78.0
2004-11-30,78.0,78.0,78.0,78.0
2004-11-29,78.0,78.0,78.0,78.0
2004-11-26,78.0,78.0,78.0,78.0
2004-11-25,78.0,78.0,78.0,78.0
2004-11-24,78.0,78.0,78.0,78.0
2004-11-23,80.0,80.0,78.0,78.0
2004-11-22,80.0,80.0,80.0,80.0
2004-11-19,80.0,80.0,80.0,80.0
2004-11-18,80.0,80.0,80.0,80.0
2004-11-17,80.0,80.0,80.0,80.0
2004-11-16,80.0,80.0,80.0,80.0
2004-11-15,80.0,80.0,80.0,80.0
2004-11-12,80.0,80.0,80.0,80.0
2004-11-11,80.0,80.0,80.0,80.0
2004-11-10,80.0,80.0,80.0,80.0
2004-11-09,80.0,80.0,80.0,80.0
2004-11-08,80.0,80.0,80.0,80.0
2004-11-05,80.0,80.0,80.0,80.0
2004-11-04,80.0,80.0,80.0,80.0
2004-11-03,80.0,80.0,80.0,80.0
2004-11-02,80.0,80.0,80.0,80.0
2004-11-01,82.0,82.0,82.0,80.0
2004-10-29,82.0,82.0,82.0,82.0
2004-10-28,82.0,82.0,82.0,82.0
2004-10-27,82.0,82.0,82.0,82.0
2004-10-26,82.0,82.0,82.0,82.0
2004-10-25,82.0,82.0,82.0,82.0
2004-10-22,,,82.0,82.0
2004-10-21,82.0,82.0,82.0,82.0
2004-10-20,82.0,82.0,82.0,82.0
2004-10-19,82.0,82.0,82.0,82.0
2004-10-18,82.0,82.0,82.0,82.0
2004-10-15,82.0,82.0,82.0,82.0
2004-10-14,82.0,82.0,82.0,82.0
2004-10-13,82.0,82.0,82.0,82.0
2004-10-12,82.0,82.0,82.0,82.0
2004-10-11,82.0,82.0,82.0,82.0
2004-10-08,82.0,82.0,82.0,82.0
2004-10-07,82.0,82.0,82.0,82.0
2004-10-06,78.0,78.0,82.0,82.0
2004-10-05,76.0,76.0,76.0,78.0
2004-10-04,76.0,76.0,76.0,76.0
2004-10-01,,,74.0,74.0
2004-09-30,74.0,74.0,74.0,74.0
2004-09-29,,74.0,74.0,74.0
2004-09-28,74.0,74.0,74.0,74.0
2004-09-27,71.0,71.0,74.0,74.0
2004-09-24,71.0,71.0,71.0,71.0
2004-09-23,71.0,71.0,71.0,71.0
2004-09-22,71.0,71.0,71.0,71.0
2004-09-21,69.0,69.0,71.0,71.0
2004-09-20,69.0,69.0,69.0,69.0
2004-09-17,67.0,67.0,67.0,69.0
2004-09-16,67.0,67.0,67.0,67.0
2004-09-15,67.0,67.0,67.0,67.0
2004-09-14,67.0,67.0,67.0,67.0
2004-09-13,67.0,67.0,67.0,67.0
2004-09-10,67.0,67.0,67.0,67.0
2004-09-09,65.0,65.0,65.0,67.0
2004-09-08,65.0,65.0,65.0,65.0
2004-09-07,65.0,65.0,65.0,65.0
2004-09-06,65.0,65.0,65.0,65.0
2004-09-03,65.0,65.0,65.0,65.0
2004-09-02,65.0,65.0,65.0,65.0
2004-09-01,65.0,65.0,65.0,65.0
2004-08-31,65.0,65.0,65.0,65.0
2004-08-30,65.0,65.0,65.0,65.0
2004-08-27,65.0,65.0,65.0,65.0
2004-08-26,65.0,65.0,65.0,65.0
2004-08-25,65.0,65.0,65.0,65.0
2004-08-24,65.0,65.0,65.0,65.0
2004-08-23,65.0,65.0,65.0,65.0
2004-08-20,65.0,65.0,65.0,65.0
2004-08-19,65.0,65.0,65.0,65.0
2004-08-18,65.0,65.0,65.0,65.0
2004-08-17,65.0,65.0,65.0,65.0
2004-08-16,65.0,65.0,65.0,65.0
2004-08-13,65.0,65.0,65.0,65.0
2004-08-12,65.0,65.0,65.0,65.0
2004-08-11,65.0,65.0,65.0,65.0
2004-08-10,65.0,65.0,65.0,65.0
2004-08-09,65.0,65.0,65.0,65.0
2004-08-06,62.0,62.0,62.0,65.0
2004-08-05,62.0,62.0,62.0,62.0
2004-08-04,62.0,62.0,62.0,62.0
2004-08-03,60.0,60.0,60.0,62.0
2004-08-02,60.0,60.0,60.0,60.0
2004-07-30,60.0,60.0,60.0,60.0
2004-07-29,60.0,60.0,60.0,60.0
2004-07-28,60.0,60.0,60.0,60.0
2004-07-27,60.0,60.0,60.0,60.0
2004-07-26,60.0,60.0,60.0,60.0
2004-07-23,60.0,60.0,60.0,60.0
2004-07-22,60.0,60.0,60.0,60.0
2004-07-21,60.0,60.0,60.0,60.0
2004-07-20,60.0,60.0,60.0,60.0
2004-07-19,60.0,60.0,60.0,60.0
2004-07-16,60.0,60.0,60.0,60.0
2004-07-15,60.0,60.0,60.0,60.0
2004-07-14,60.0,60.0,60.0,60.0
2004-07-13,60.0,60.0,60.0,60.0
2004-07-12,60.0,60.0,60.0,60.0
2004-07-09,60.0,60.0,60.0,60.0
2004-07-08,60.0,60.0,60.0,60.0
2004-07-07,60.0,60.0,60.0,60.0
2004-07-06,60.0,60.0,60.0,60.0
2004-07-05,60.0,60.0,60.0,60.0
2004-07-02,60.0,60.0,60.0,60.0
2004-07-01,,,60.0,60.0
2004-06-30,60.0,60.0,60.0,60.0
2004-06-29,60.0,60.0,60.0,60.0
2004-06-28,60.0,60.0,60.0,60.0
2004-06-25,60.0,60.0,60.0,60.0
2004-06-24,60.0,60.0,60.0,60.0
2004-06-23,60.0,60.0,60.0,60.0
2004-06-22,,,60.0,60.0
2004-06-21,60.0,60.0,60.0,60.0
2004-06-18,60.0,60.0,60.0,60.0
2004-06-17,60.0,60.0,60.0,60.0
2004-06-16,60.0,60.0,60.0,60.0
2004-06-15,60.0,60.0,60.0,60.0
2004-06-14,60.0,60.0,60.0,60.0
2004-06-11,60.0,60.0,60.0,60.0
2004-06-10,60.0,60.0,60.0,60.0
2004-06-09,60.0,60.0,60.0,60.0
2004-06-08,60.0,60.0,60.0,60.0
2004-06-07,60.0,60.0,60.0,60.0
2004-06-04,60.0,60.0,60.0,60.0
2004-06-03,60.0,60.0,60.0,60.0
2004-06-02,60.0,60.0,60.0,60.0
2004-06-01,60.0,60.0,60.0,60.0
2004-05-31,60.0,60.0,60.0,
2004-05-28,60.0,60.0,60.0,60.0
2004-05-27,60.0,60.0,60.0,60.0
2004-05-26,,,60.0,60.0
2004-05-25,60.0,60.0,60.0,60.0
2004-05-24,60.0,60.0,60.0,60.0
2004-05-21,60.0,60.0,60.0,60.0
2004-05-20,60.0,60.0,60.0,60.0
2004-05-19,60.0,60.0,60.0,60.0
2004-05-18,60.0,60.0,60.0,60.0
2004-05-17,60.0,60.0,60.0,60.0
2004-05-14,60.0,60.0,60.0,60.0
2004-05-13,62.0,62.0,62.0,60.0
2004-05-12,62.0,62.0,62.0,62.0
2004-05-11,62.0,62.0,62.0,62.0
2004-05-10,62.0,62.0,62.0,62.0
2004-05-07,62.0,62.0,62.0,62.0
2004-05-06,62.0,62.0,62.0,62.0
2004-05-05,62.0,62.0,62.0,62.0
2004-05-04,65.0,65.0,65.0,62.0
2004-05-03,65.0,65.0,65.0,65.0
2004-04-30,65.0,65.0,65.0,65.0
2004-04-29,65.0,65.0,65.0,65.0
2004-04-28,65.0,65.0,65.0,65.0
2004-04-27,65.0,65.0,65.0,65.0
2004-04-26,65.0,65.0,65.0,65.0
2004-04-23,65.0,65.0,65.0,65.0
2004-04-22,65.0,65.0,65.0,65.0
2004-04-21,65.0,65.0,65.0,65.0
2004-04-20,65.0,65.0,65.0,65.0
2004-04-19,65.0,65.0,65.0,65.0
2004-04-16,65.0,65.0,65.0,65.0
2004-04-15,65.0,65.0,65.0,65.0
2004-04-14,65.0,65.0,65.0,65.0
2004-04-13,65.0,65.0,65.0,65.0
2004-04-12,,,,65.0
2004-04-08,65.0,65.0,65.0,65.0
2004-04-07,65.0,65.0,65.0,65.0
2004-04-06,65.0,65.0,65.0,65.0
2004-04-05,,,65.0,65.0
2004-04-02,65.0,65.0,65.0,65.0
2004-04-01,68.0,68.0,65.0,65.0
2004-03-31,68.0,68.0,68.0,68.0
2004-03-30,68.0,68.0,68.0,68.0
2004-03-29,68.0,68.0,68.0,68.0
2004-03-26,70.0,70.0,68.0,68.0
2004-03-25,70.0,70.0,70.0,70.0
2004-03-24,70.0,70.0,70.0,70.0
2004-03-23,70.0,70.0,70.0,70.0
2004-03-22,70.0,70.0,70.0,70.0
2004-03-19,70.0,70.0,70.0,70.0
2004-03-18,70.0,70.0,70.0,70.0
2004-03-17,70.0,70.0,70.0,70.0
2004-03-16,70.0,70.0,70.0,70.0
2004-03-15,70.0,70.0,70.0,70.0
2004-03-12,70.0,70.0,70.0,70.0
2004-03-11,72.0,72.0,72.0,70.0
2004-03-10,75.0,75.0,75.0,72.0
2004-03-09,75.0,75.0,75.0,75.0
2004-03-08,75.0,75.0,75.0,75.0
2004-03-05,75.0,75.0,75.0,75.0
2004-03-04,75.0,75.0,75.0,75.0
2004-03-03,75.0,75.0,75.0,75.0
2004-03-02,75.0,75.0,75.0,75.0
2004-03-01,75.0,75.0,75.0,75.0
2004-02-27,66.0,66.0,75.0,75.0
2004-02-26,62.0,62.0,62.0,66.0
2004-02-25,60.0,60.0,62.0,62.0
2004-02-24,56.0,56.0,58.0,60.0
2004-02-23,56.0,56.0,56.0,56.0
2004-02-20,48.0,48.0,52.0,56.0
2004-02-19,46.0,46.0,48.0,48.0
2004-02-18,45.0,45.0,46.0,46.0
2004-02-17,45.0,45.0,45.0,45.0
2004-02-16,45.0,45.0,45.0,45.0
2004-02-13,44.0,44.0,45.0,45.0
2004-02-12,44.0,44.0,44.0,44.0
2004-02-11,44.0,44.0,44.0,44.0
2004-02-10,43.0,43.0,44.0,44.0
2004-02-09,43.0,43.0,43.0,43.0
2004-02-06,43.0,43.0,43.0,43.0
2004-02-05,43.0,43.0,43.0,43.0
2004-02-04,43.0,43.0,43.0,43.0
2004-02-03,43.0,43.0,43.0,43.0
2004-02-02,43.0,43.0,43.0,43.0
2004-01-30,43.0,43.0,43.0,43.0
2004-01-29,43.0,43.0,43.0,43.0
2004-01-28,43.0,43.0,43.0,43.0
2004-01-27,43.0,43.0,43.0,43.0
2004-01-26,43.0,43.0,43.0,43.0
2004-01-23,,,43.0,43.0
2004-01-22,,,43.0,43.0
2004-01-21,43.0,43.0,43.0,43.0
2004-01-20,43.0,43.0,43.0,43.0
2004-01-19,43.0,43.0,43.0,43.0
2004-01-16,42.0,42.0,43.0,43.0
2004-01-15,42.0,42.0,42.0,42.0
2004-01-14,42.0,42.0,42.0,42.0
2004-01-13,42.0,42.0,42.0,42.0
2004-01-12,42.0,42.0,42.0,42.0
2004-01-09,41.0,41.0,42.0,42.0
2004-01-08,41.0,41.0,41.0,41.0
2004-01-07,41.0,41.0,41.0,41.0
2004-01-06,41.0,41.0,41.0,41.0
2004-01-05,41.0,41.0,41.0,41.0
2004-01-02,41.0,41.0,41.0,41.0
2003-12-31,41.0,41.0,41.0,41.0
2003-12-30,41.0,41.0,41.0,41.0
2003-12-29,41.0,41.0,41.0,41.0
2003-12-24,41.0,41.0,41.0,41.0
2003-12-23,41.0,41.0,41.0,41.0
2003-12-22,41.0,41.0,41.0,41.0
2003-12-19,41.0,41.0,41.0,41.0
2003-12-18,41.0,41.0,41.0,41.0
2003-12-17,41.0,41.0,41.0,41.0
2003-12-16,41.0,41.0,41.0,41.0
2003-12-15,41.0,41.0,41.0,41.0
2003-12-12,41.0,41.0,41.0,41.0
2003-12-11,41.0,41.0,41.0,41.0
2003-12-10,41.0,41.0,41.0,41.0
2003-12-09,41.0,41.0,41.0,41.0
2003-12-08,41.0,41.0,41.0,41.0
2003-12-05,41.0,41.0,41.0,41.0
2003-12-04,41.0,41.0,41.0,41.0
2003-12-03,41.0,41.0,41.0,41.0
2003-12-02,41.0,41.0,41.0,41.0
2003-12-01,41.0,41.0,41.0,41.0
2003-11-28,41.0,41.0,41.0,41.0
2003-11-27,41.0,41.0,41.0,41.0
2003-11-26,39.0,39.0,41.0,41.0
2003-11-25,39.0,39.0,39.0,39.0
2003-11-24,39.0,39.0,39.0,39.0
2003-11-21,39.0,39.0,39.0,39.0
2003-11-20,37.0,37.0,37.0,39.0
2003-11-19,37.0,37.0,37.0,37.0
2003-11-18,37.0,37.0,37.0,37.0
2003-11-17,37.0,37.0,37.0,37.0
2003-11-14,35.0,35.0,35.0,35.0
2003-11-13,35.0,35.0,35.0,35.0
2003-11-12,35.0,35.0,35.0,35.0
2003-11-11,35.0,35.0,35.0,35.0
2003-11-10,35.0,35.0,35.0,35.0
2003-11-07,35.0,35.0,35.0,35.0
2003-11-06,35.0,35.0,35.0,35.0
2003-11-05,35.0,35.0,35.0,35.0
2003-11-04,35.0,35.0,35.0,35.0
2003-11-03,33.0,33.0,35.0,35.0
2003-10-31,33.0,33.0,33.0,33.0
2003-10-30,33.0,33.0,33.0,33.0
2003-10-29,33.0,33.0,33.0,33.0
2003-10-28,33.0,33.0,33.0,33.0
2003-10-27,33.0,33.0,33.0,33.0
2003-10-24,33.0,33.0,33.0,33.0
2003-10-23,33.0,33.0,33.0,33.0
2003-10-22,33.0,33.0,33.0,33.0
2003-10-21,33.0,33.0,33.0,33.0
2003-10-20,33.0,33.0,33.0,33.0
2003-10-17,33.0,33.0,33.0,33.0
2003-10-16,33.0,33.0,33.0,33.0
2003-10-15,33.0,33.0,33.0,33.0
2003-10-14,33.0,33.0,33.0,33.0
2003-10-13,33.0,33.0,33.0,33.0
2003-10-10,33.0,33.0,33.0,33.0
2003-10-09,33.0,33.0,33.0,33.0
2003-10-08,33.0,33.0,33.0,33.0
2003-10-07,33.0,33.0,33.0,33.0
2003-10-06,33.0,33.0,33.0,33.0
2003-10-03,33.0,33.0,33.0,33.0
2003-10-02,33.0,33.0,33.0,33.0
2003-10-01,,,33.0,33.0
2003-09-30,33.0,33.0,33.0,33.0
2003-09-29,33.0,33.0,33.0,33.0
2003-09-26,33.0,33.0,33.0,33.0
2003-09-25,33.0,33.0,33.0,33.0
2003-09-24,33.0,33.0,33.0,33.0
2003-09-23,33.0,33.0,33.0,33.0
2003-09-22,33.0,33.0,33.0,33.0
2003-09-19,33.0,33.0,33.0,33.0
2003-09-18,33.0,33.0,33.0,33.0
2003-09-17,33.0,33.0,33.0,33.0
2003-09-16,33.0,33.0,33.0,33.0
2003-09-15,33.0,33.0,33.0,33.0
2003-09-12,,,33.0,33.0
2003-09-11,33.0,33.0,33.0,33.0
2003-09-10,33.0,33.0,33.0,33.0
2003-09-09,33.0,33.0,33.0,33.0
2003-09-08,33.0,33.0,33.0,33.0
2003-09-05,33.0,33.0,33.0,33.0
2003-09-04,33.0,33.0,33.0,33.0
2003-09-03,33.0,33.0,33.0,33.0
2003-09-02,33.0,33.0,33.0,33.0
2003-09-01,33.0,33.0,33.0,33.0
2003-08-29,33.0,33.0,33.0,33.0
2003-08-28,33.0,33.0,33.0,33.0
2003-08-27,33.0,33.0,33.0,33.0
2003-08-26,33.0,33.0,33.0,33.0
2003-08-25,33.0,33.0,33.0,33.0
2003-08-22,33.0,33.0,33.0,33.0
2003-08-21,33.0,33.0,33.0,33.0
2003-08-20,33.0,33.0,33.0,33.0
2003-08-19,33.0,33.0,33.0,33.0
2003-08-18,33.0,33.0,33.0,33.0
2003-08-15,33.0,33.0,33.0,33.0
2003-08-14,33.0,33.0,33.0,33.0
2003-08-13,33.0,33.0,33.0,33.0
2003-08-12,33.0,33.0,33.0,33.0
2003-08-11,33.0,33.0,33.0,33.0
2003-08-08,33.0,33.0,33.0,33.0
2003-08-07,33.0,33.0,33.0,33.0
2003-08-06,33.0,33.0,33.0,33.0
2003-08-05,33.0,33.0,33.0,33.0
2003-08-04,33.0,33.0,33.0,33.0
2003-08-01,33.0,33.0,33.0,33.0
2003-07-31,33.0,33.0,33.0,33.0
2003-07-30,33.0,33.0,33.0,33.0
2003-07-29,33.0,33.0,33.0,33.0
2003-07-28,33.0,33.0,33.0,33.0
2003-07-25,33.0,33.0,33.0,33.0
2003-07-24,33.0,33.0,33.0,33.0
2003-07-23,33.0,33.0,33.0,33.0
2003-07-22,33.0,33.0,33.0,33.0
2003-07-21,33.0,33.0,33.0,33.0
2003-07-18,33.0,33.0,33.0,33.0
2003-07-17,33.0,33.0,33.0,33.0
2003-07-16,33.0,33.0,33.0,33.0
2003-07-15,33.0,33.0,33.0,33.0
2003-07-14,33.0,33.0,33.0,33.0
2003-07-11,33.0,33.0,33.0,33.0
2003-07-10,33.0,33.0,33.0,33.0
2003-07-09,33.0,33.0,33.0,33.0
2003-07-08,33.0,33.0,33.0,33.0
2003-07-07,33.0,33.0,33.0,33.0
2003-07-04,33.0,33.0,33.0,33.0
2003-07-03,33.0,33.0,33.0,33.0
2003-07-02,33.0,33.0,33.0,33.0
2003-07-01,,,33.0,33.0
2003-06-30,33.0,33.0,33.0,33.0
2003-06-27,33.0,33.0,33.0,33.0
2003-06-26,33.0,33.0,33.0,33.0
2003-06-25,33.0,33.0,33.0,33.0
2003-06-24,33.0,33.0,33.0,33.0
2003-06-23,33.0,33.0,33.0,33.0
2003-06-20,33.0,33.0,33.0,33.0
2003-06-19,33.0,33.0,33.0,33.0
2003-06-18,33.0,33.0,33.0,33.0
2003-06-17,33.0,33.0,33.0,33.0
2003-06-16,33.0,33.0,33.0,33.0
2003-06-13,33.0,33.0,33.0,33.0
2003-06-12,33.0,33.0,33.0,33.0
2003-06-11,33.0,33.0,33.0,33.0
2003-06-10,33.0,33.0,33.0,33.0
2003-06-09,33.0,33.0,33.0,33.0
2003-06-06,33.0,33.0,33.0,33.0
2003-06-05,33.0,33.0,33.0,33.0
2003-06-04,,,33.0,33.0
2003-06-03,33.0,33.0,33.0,33.0
2003-06-02,33.0,33.0,33.0,33.0
2003-05-30,33.0,33.0,33.0,33.0
2003-05-29,33.0,33.0,33.0,33.0
2003-05-28,33.0,33.0,33.0,33.0
2003-05-27,33.0,33.0,33.0,33.0
2003-05-26,33.0,33.0,33.0,
2003-05-23,33.0,33.0,33.0,33.0
2003-05-22,33.0,33.0,33.0,33.0
2003-05-21,30.0,30.0,30.0,33.0
2003-05-20,30.0,30.0,30.0,30.0
2003-05-19,30.0,30.0,30.0,30.0
2003-05-16,30.0,30.0,30.0,30.0
2003-05-15,30.0,30.0,30.0,30.0
2003-05-14,30.0,30.0,30.0,30.0
2003-05-13,30.0,30.0,30.0,30.0
2003-05-12,30.0,30.0,30.0,30.0
2003-05-09,30.0,30.0,30.0,30.0
2003-05-08,,,30.0,30.0
2003-05-07,30.0,30.0,30.0,30.0
2003-05-06,30.0,30.0,30.0,30.0
2003-05-05,30.0,30.0,30.0,30.0
2003-05-02,30.0,30.0,30.0,30.0
2003-05-01,,,30.0,30.0
2003-04-30,32.0,32.0,30.0,30.0
2003-04-29,32.0,32.0,32.0,32.0
2003-04-28,32.0,32.0,32.0,32.0
2003-04-25,34.0,34.0,34.0,32.0
2003-04-24,34.0,34.0,34.0,34.0
2003-04-23,34.0,34.0,34.0,34.0
2003-04-22,36.0,36.0,36.0,34.0
2003-04-21,,,,36.0
2003-04-17,36.0,36.0,36.0,36.0
2003-04-16,36.0,36.0,36.0,36.0
2003-04-15,36.0,36.0,36.0,36.0
2003-04-14,36.0,36.0,36.0,36.0
2003-04-11,36.0,36.0,36.0,36.0
2003-04-10,36.0,36.0,36.0,36.0
2003-04-09,36.0,36.0,36.0,36.0
2003-04-08,36.0,36.0,36.0,36.0
2003-04-07,36.0,36.0,36.0,36.0
2003-04-04,36.0,36.0,36.0,36.0
2003-04-03,36.0,36.0,36.0,36.0
2003-04-02,36.0,36.0,36.0,36.0
2003-04-01,36.0,36.0,36.0,36.0
2003-03-31,36.0,36.0,36.0,36.0
2003-03-28,36.0,36.0,36.0,36.0
2003-03-27,36.0,36.0,36.0,36.0
2003-03-26,36.0,36.0,36.0,36.0
2003-03-25,36.0,36.0,36.0,36.0
2003-03-24,36.0,36.0,36.0,36.0
2003-03-21,36.0,36.0,36.0,36.0
2003-03-20,36.0,36.0,36.0,36.0
2003-03-19,36.0,36.0,36.0,36.0
2003-03-18,36.0,36.0,36.0,36.0
2003-03-17,36.0,36.0,36.0,36.0
2003-03-14,36.0,36.0,36.0,36.0
2003-03-13,36.0,36.0,36.0,36.0
2003-03-12,36.0,36.0,36.0,36.0
2003-03-11,36.0,36.0,36.0,36.0
2003-03-10,36.0,36.0,36.0,36.0
2003-03-07,36.0,36.0,36.0,36.0
2003-03-06,36.0,36.0,36.0,36.0
2003-03-05,36.0,36.0,36.0,36.0
2003-03-04,36.0,36.0,36.0,36.0
2003-03-03,36.0,36.0,36.0,36.0
2003-02-28,36.0,36.0,36.0,36.0
2003-02-27,36.0,36.0,36.0,36.0
2003-02-26,36.0,36.0,36.0,36.0
2003-02-25,36.0,36.0,36.0,36.0
2003-02-24,36.0,36.0,36.0,36.0
2003-02-21,36.0,36.0,36.0,36.0
2003-02-20,36.0,36.0,36.0,36.0
2003-02-19,36.0,36.0,36.0,36.0
2003-02-18,36.0,36.0,36.0,36.0
2003-02-17,38.0,38.0,36.0,36.0
2003-02-14,38.0,38.0,38.0,38.0
2003-02-13,38.0,38.0,38.0,38.0
2003-02-12,38.0,38.0,38.0,38.0
2003-02-11,38.0,38.0,38.0,38.0
2003-02-10,38.0,38.0,38.0,38.0
2003-02-07,38.0,38.0,38.0,38.0
2003-02-06,38.0,38.0,38.0,38.0
2003-02-05,38.0,38.0,38.0,38.0
2003-02-04,38.0,38.0,38.0,38.0
2003-02-03,,,38.0,38.0
2003-01-31,,,38.0,38.0
2003-01-30,38.0,38.0,38.0,38.0
2003-01-29,38.0,38.0,38.0,38.0
2003-01-28,38.0,38.0,38.0,38.0
2003-01-27,38.0,38.0,38.0,38.0
2003-01-24,38.0,38.0,38.0,38.0
2003-01-23,38.0,38.0,38.0,38.0
2003-01-22,38.0,38.0,38.0,38.0
2003-01-21,38.0,38.0,38.0,38.0
2003-01-20,40.0,40.0,38.0,38.0
2003-01-17,40.0,40.0,40.0,40.0
2003-01-16,40.0,40.0,40.0,40.0
2003-01-15,40.0,40.0,40.0,40.0
